propertyId	longitudeBefore	longitudeAfter	latitudeBefore	latitudeAfter	addressBefore	addressAfter	addressBeforeCharLength	addressAfterCharLength	addressBeforeContainsJalan	addressAfterContainsJalan	additionalRegionBefore	additionalRegionAfter	additionalRegionBeforeCharLength	additionalRegionAfterCharLength	isVenueGrouped	userId	userPropertyCount	userWrongProperty	userReviewedProperty	userCheckedProperty
627647043	112.6048717	112.60296196718	-7.9785273	-7.9771460499272	Istana Dieng Timur	Jl. Istana Dieng Utara	18	22	no	yes	Dieng	Dieng	5	5	yes	38583068	57	25	54	8
444521724	106.8664656	106.77861893488	-6.1383768	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	Jl. Pluit Karang Ayu B1 Utara	29	29	yes	yes	Pluit	Pluit	5	5	yes	34122148	27	0	14	10
234302763	110.4315489	110.4207771486	-7.7048474	-7.7023807747031	Jangkang Besi	Jl Besi Jangkang	13	16	no	yes	Kaliurang km 13, Sleman, Jogjakarta	Sukoharjo, Ngaglik	35	18	no	33532659	172	49	109	1
167313351	107.68057621692	107.68104949566	-6.9288753007785	-6.9256854132104	cisantren kulon	Jl. Cisaranten Kulon	15	20	no	yes	arcamanik	Arcamanik	9	9	yes	38488582	102	72	129	44
464881070	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	38927366	82	27	72	24
156003296	106.8664656	106.77856549259	-6.1383768	-6.1169231747138	xxxx	Muara Karang	4	12	no	no	Penjaringan	Penjaringan	11	11	no	34959463	7	1	7	3
723543091	107.55455130018	107.55455130018	-6.9656041049753	-6.9656041049753	Jl. Taman Kopo Indah III	Jl. Taman Kopo Indah III	24	24	yes	yes	Taman Kopo Indah	Taman Kopo Indah	16	16	yes	38822255	193	68	161	59
849353610	106.8162225	106.8162225	-6.2842402	-6.2842402	Ampera	Jl. Ampera Raya	6	15	no	yes	Kemang	Kemang	6	6	no	38256645	281	114	144	23
860816164	106.8664656	106.91018204662	-6.1383768	-6.1637064706866	JL.Boulevard Timur No 88	Jl. Boulevard Timur	24	19	no	yes	Kelapa Gading	Kelapa Gading	13	13	no	33708086	52	40	41	0
398245577	107.56184382586	107.56184382586	-6.9760481799569	-6.9760481799569	Jl. Raya Kopo Sayati	Jl. Raya Kopo Sayati	20	20	yes	yes	Kopo	Kopo	4	4	yes	35461686	21	3	17	5
425116214	116.1642337963	116.25465177212	-8.9086080790738	-8.8949564567117	Jl. Raya Mawun Pantai Are Guling	Jl. Mawun	32	9	yes	yes	Pujut	Pujut	5	5	no	37872715	9	2	2	0
224538036	106.72287814125	106.72287814125	-6.1361797537641	-6.1361797537641	Jl. Taman Palem Lestari	Jl. Taman Palem Lestari	23	23	yes	yes	Cengkareng	Cengkareng	10	10	yes	30703180	157	52	116	50
506232955	112.6390356	112.6390598799	-7.8768675	-7.8753807772739	Jl. Raya Klampok	Jl. Raya Klampok	16	16	yes	yes	Klampok	Klampok	7	7	yes	38155277	7	3	7	0
482947935	110.3815228	110.38169446138	-7.6179975	-7.6189333035433	Wonokerto	Wono Kerto	9	10	no	no	Sleman	Turi	6	4	no	30806180	1036	583	693	14
325797636	106.8105998	106.82502486033	-6.2614927	-6.3292440801007	jagakarsa	Jagakarsa	9	9	no	no	jagakarsa	Ciganjur	9	8	yes	31239388	4324	1950	3201	52
416974070	106.8038962	106.8038962	-6.407737	-6.407737	Jalan Pitara Raya	Jl. Pitara Raya	17	15	no	yes	Pancoran Mas	Pancoran Mas	12	12	no	37985756	2368	1787	1939	1
540635378	112.630484	112.7054116	-7.961147	-7.8466377	Sumber Waras Indah	Jl. Sumber Waras	18	16	no	yes	Lawang	Lawang	6	6	yes	38583068	57	25	54	8
596957214	106.8105998	106.82511069102	-6.2614927	-6.3297132713286	jagakarsa	Jagakarsa	9	9	no	no	jagakarsa	Ciganjur	9	8	yes	31239388	4324	1950	3201	52
893350612	106.77173160017	106.76087974393	-6.398602192132	-6.405155167855	Jl muchtar raya sawangan depok	Jl. Muchtar Raya	30	16	yes	yes	Sawangan 	Sawangan 	9	9	yes	33532739	259	146	164	0
330301580	107.52059481101	107.52059481101	-6.87352066508424	-6.87352066508424	Jl. Purabaya	Jl. Purabaya	12	12	yes	yes	Ngamprah, Cimareme	Ngamprah, Cimareme	18	18	yes	30177774	426	157	255	59
217734544	106.89063063223	106.89063063223	-6.1490454330597	-6.1490454330597	Jl. Boulevard Barat Raya	Jl. Boulevard Barat Raya	24	24	yes	yes	Kelapa Gading	Kelapa Gading	13	13	yes	35203637	26	0	18	14
284736221	110.3785438	110.4172714	-7.9190169	-7.8217798	Baturetno	Baturetno	9	9	no	no	Banguntapan	Banguntapan	11	11	no	31351665	423	279	302	0
940975510	106.8105998	106.82442404551	-6.2614927	-6.3293293876284	jagakarsa	Jagakarsa	9	9	no	no	jagakarsa	Ciganjur	9	8	no	31239388	4324	1950	3201	52
909637782	106.8060388	106.8636242	-6.5971469	-6.5133009	jl raya pahlwan citeureup	Jl. Pahlawan	25	12	yes	yes	Citeureup	Citeureup	9	9	no	33269901	2228	1215	1569	81
967013071	106.8105998	106.82429529948	-6.2614927	-6.3291161187828	jagakarsa	Jagakarsa	9	9	no	no	jagakarsa	Ciganjur	9	8	no	31239388	4324	1950	3201	52
769472019	106.973458670361	106.973458670361	-6.18017697759807	-6.18017697759807	harapan indah bulevard	Jl. Harapan Indah Boulevard	22	27	no	yes	Harapan Indah	Harapan Indah	13	13	no	31566296	253	100	113	5
968475563	106.94982590014	106.94982590014	-6.3872879835921	-6.3872879835921	Jl. Alternatif Cibubur	Jl. Alternatif Cibubur	22	22	yes	yes	Cibubur	Cibubur	7	7	yes	36322437	62	7	24	12
579362824	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	34853269	195	77	157	12
515932322	112.052952447083	112.052952447083	-6.90295716184308	-6.90295716184308	Jl. Soekarno Hatta	Jl. Soekarno Hatta	18	18	yes	yes	Sugihwaras	Sugihwaras	10	10	yes	35452134	26	4	13	0
775575034	112.6326321	112.60763890321	-7.9666204	-7.992275279629	Dieng	Jl. Raya Tebo Selatan	5	21	no	yes	Bandulan	Bandulan	8	8	yes	30554148	49	35	41	1
338912490	106.51222924912	106.51222924912	-6.195864567256	-6.195864567256	Jl. Padi Utama	Jl. Padi Utama	14	14	yes	yes	Pasar Kemis, Cikupa	Pasar Kemis, Cikupa	19	19	yes	36644222	34	2	15	9
150299833	106.97748778676	106.98347944417	-6.1777780820229	-6.1511654268016	Jl. Terusan Harapan	Jl. Terusan Harapan	19	19	yes	yes	Harapan Indah 	Harapan Indah	14	13	yes	32940905	1821	647	1349	105
587420364	112.58413760392	112.58413760392	-7.92641762092	-7.92641762092	Jl. Villa Bukit Sengkaling	Jl. Villa Bukit Sengkaling	26	26	yes	yes	Landaungsari	Landaungsari	12	12	yes	31912473	4	6	8	0
197534256	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	34853269	195	77	157	12
760746159	106.8664656	106.90073650849	-6.1383768	-6.1480061074255	Kew Garden	Jl. Bukit Gading Raya	10	21	no	yes	Kelapa Gading	Kelapa Gading	13	13	yes	33799529	113	6	32	19
835028918	107.63965936777	107.63965936777	-6.9669287494684	-6.9669287494684	Jl. Terusan Buah Batu	Jl. Terusan Buah Batu	21	21	yes	yes	Buahbatu	Buahbatu	8	8	yes	32872087	291	150	187	2
704248204	110.402376	110.40810928472	-7.7325213	-7.7121733182291	Jl Kaliurang Km 9, Sardonoharjo,. Dekat Jl Palagan Km 9, Utara Hyatt. Dalam Perumahan Green Hills.	Jl. Kaliurang	98	13	yes	yes	Sardonoharjo, Ngaglik	Sardonoharjo, Ngaglik	21	21	no	30452365	415	325	365	0
638607140	110.3993969	110.3964331	-7.7558021	-7.755846	Condong Catur	Jl. Anggajaya	13	13	no	yes	Condong Catur	Condongcatur	13	12	no	38314217	243	165	193	0
400068069	112.7999348	112.79980096416	-7.319343	-7.3191622508653	Jl. Medayu Utara 6  15	Jl. Medayu Utara 6	22	18	yes	yes	Rungkut,Upn,Wiguna,Medayu,Purimas,MedokanAyu, Pandugo,Surabaya Timur	Rungkut	68	7	no	36328675	23	39	56	0
722914833	106.66645835415	106.66645835415	-6.1589350097402	-6.1589350097402	Jl. Daan Mogot	Jl. Daan Mogot	14	14	yes	yes	Batuceper	Batuceper	9	9	yes	39586258	209	108	197	70
260636173	110.402376	110.3744468	-7.7325213	-7.8514228	Jl Imogiri Barat, Utara Ringroad  sewon Bantul Yogyakarta	Jl. Imogiri Barat	57	17	yes	yes	Jl Imogiri Barat, Utara Ringroad  sewon Bantul Yogyakarta 	Sewon	58	5	yes	32835864	15	4	7	0
245373744	106.7585194	106.76199554288	-6.4054537	-6.4057948793804	Jalan Raya Muchtar	Jalan Raya Muchtar	18	18	no	no	Sawangan	Sawangan	8	8	no	34732486	1577	378	736	3
857185034	106.920715	106.92888342263	-6.3781056	-6.3843393411729	alternatif cibubur	Jl. Alternatif Cibubur	18	22	no	yes	Cibubur	Cibubur	7	7	yes	31869358	105	35	83	35
158277253	106.7918713	106.7918713	-6.450783	-6.450783	Tugu Macan Citayam	Tugu Macan	18	10	no	no	Bojong Gede	Bojong Gede	11	11	no	39593684	1818	832	1128	6
607571835	107.9531836	107.79871664516	-6.832858	-6.9098645507258	Jl. Pacuan Kuda Tanjungsari	Jl. Pacuan Kuda	27	15	yes	yes	Tanjungsari	Tanjungsari	11	11	yes	36559437	398	155	316	49
903661306	106.83356792596	106.83385020155	-6.6196367014351	-6.6203929939324	Jl. Parung Banteng	Jl. Parung Banteng	18	18	yes	yes	Katulampa	Katulampa	9	9	yes	31932627	1	0	1	1
771092050	106.8105998	106.82605482859	-6.2614927	-6.3304810378731	jagakarsa	Jagakarsa	9	9	no	no	Ciganjur	Ciganjur	8	8	no	33269901	2228	1215	1569	81
863615194	106.7676967	106.76844771852	-6.4213147	-6.4199286995453	Bedahan Sawangan Depok	Bedahan	22	7	no	no	Sawangan	Sawangan	8	8	no	33868790	693	188	356	60
838697637	106.52189853967	106.52189853967	-6.2345200706558	-6.2345200706558	Jl. Citra Raya Boulevard	Jl. Citra Raya Boulevard	24	24	yes	yes	Cikupa	Cikupa	6	6	yes	35876294	192	92	134	17
657372251	112.66203895211	112.66203895211	-7.9529049811391	-7.9529049811391	jalan gang makam	Gg. Makam	16	9	yes	no	Pandanwangi, Blimbing	Pandanwangi, Blimbing	21	21	yes	36507996	4	13	14	0
845812244	106.8491645	106.8491645	-6.2218201	-6.2218201	Jl Keselamatan	Jl. Keselamatan	14	15	yes	yes	Tebet	Tebet	5	5	no	37668238	5	0	4	2
306916477	110.3654255	110.3654255	-7.7348782	-7.7348782	Jalan Jongke	Jl. Jongke	12	10	no	yes	Mlati	Sendangadi, Mlati	5	17	no	31140011	196	107	177	12
704588432	110.4315489	110.42056257188	-7.7048474	-7.7023807747031	Jalan Besi Jangkang	Jalan Besi Jangkang	19	19	no	no	Nganglik	Nganglik	8	8	yes	39223446	100	23	43	0
503146279	110.3648427	110.37320060573	-7.7201243	-7.7087960747751	Jalaj Gito Gati	Jl. Griya Taman Asri	15	20	no	yes	Sariharjo, Ngaglik	Sariharjo, Ngaglik	18	18	yes	30827651	837	564	673	18
771704695	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	34853269	195	77	157	12
569797327	107.5666262	107.5666262	-6.8892227	-6.8892227	gunung batu	Jl. Gunung Batu	11	15	no	yes	Pasteur	Pasteur	7	7	no	31556911	270	88	118	7
877012121	110.3998397	110.40975314452	-7.7146323	-7.7095290393835	Jl Kaliurang	Jl Kaliurang	12	12	yes	yes	Sinduharjo, Ngaglik	Sinduharjo, Ngaglik	19	19	no	39886540	1516	960	1121	3
430975856	110.4381254	110.44284907606	-7.0051453	-7.0753167464796	Jalan Mulawarman Tembalang, Semarang	Jl. Mulawarman	36	14	no	yes	Tembalang	Tembalang	9	9	no	37859224	39	10	15	0
271940045	112.6232336	112.62947309126	-7.4373932	-7.4444466668484	Jl.Wonoayu	Jl. Raya Wonoayu	10	16	yes	yes	Wonoayu Sidoarjo	Grabagan	16	8	yes	36459846	309	180	233	1
463480466	106.81686150574	106.81686150574	-6.1973409450724	-6.1973409450724	Jl. Kebon Kacang Raya	Jl. Kebon Kacang Raya	21	21	yes	yes	Tanah Abang	Tanah Abang	11	11	yes	38592090	841	33	499	361
473803110	110.38034	110.3803151	-7.72709	-7.7273667	Jalan Palagan KM 8,5	Jalan Palagan Tentara Pelajar	20	29	no	no	Sariharjo, Ngaglik	Sariharjo, Ngaglik	18	18	no	36814490	495	270	374	2
756329953	106.89063063223	106.89063063223	-6.1490454330597	-6.1490454330597	Jl. Boulevard Barat Raya	Jl. Boulevard Barat Raya	24	24	yes	yes	Kelapa Gading	Kelapa Gading	13	13	yes	39698907	27	1	18	16
759450543	106.768620949738	106.768620949738	-6.52938863698253	-6.52938863698253	Jl. Raya Munjul Kayu Manis	Jl. Raya Munjul Kayu Manis	26	26	yes	yes	Tanah Sereal	Tanah Sereal	12	12	no	32269624	1	1	1	0
340496010	110.4303337	110.4303337	-7.694249	-7.694249	Wonosalam	Jl. Wonosalam	9	13	no	yes	Ngaglik	Sukoharjo, Ngaglik	7	18	no	34353006	519	199	287	5
999646091	106.6594824	106.6594824	-6.2268921	-6.2335473533298	Jl. Jalur Sutera	Jl. Jalur Sutera	16	16	yes	yes	Tangerang	Alam Sutera	9	11	no	39562669	115	35	56	8
954768774	106.89318727405	106.89318727405	-6.1759439134164	-6.1759439134164	Jl. Perintis Kemerdekaan	Jl. Perintis Kemerdekaan	24	24	yes	yes	Pulomas	Pulomas	7	7	yes	37459773	111	56	161	95
893267888	106.6527099	106.68675473572	-6.2023936	-6.2950679588314	serpong	Jl. Raya Astek	7	14	no	yes	BSD City	BSD City	8	8	yes	33269901	2228	1215	1569	81
362983537	107.0225818	107.0225818	-6.2015595	-6.2015595	Jl. Nusantara Raya	Jl. Nusantara Raya	18	18	yes	yes	Teluk Pucung	Teluk Pucung	12	12	yes	34591491	1	1	1	0
945676334	112.64698778657	112.64698778657	-7.4210961512031	-7.4210961512031	Jl. Raya Sawocangkring	Jl. Raya Sawocangkring	22	22	yes	yes	Sawocangkring	Sawocangkring	13	13	yes	33347837	420	46	296	188
771691896	106.9054618	106.90785578532	-6.1604549	-6.1460319783339	Kelapa Gading	Jl. Janur Asri 2	13	16	no	yes	Kelapa Gading	Kelapa Gading	13	13	no	32503989	184	42	93	32
205253305	107.00842818787	107.00842818787	-6.1551181248252	-6.1551181248252	Jl. Mutiara Gading City	Jl. Mutiara Gading City	23	23	yes	yes	Tarumajaya	Tarumajaya	10	10	yes	39433090	141	49	113	41
470473001	106.80542968043	106.80542968043	-6.2264061657247	-6.2264061657247	Jl. Jendral Sudirman	Jl. Jendral Sudirman	20	20	yes	yes	Senayan	Senayan	7	7	yes	38592090	841	33	499	361
164478407	107.624518163501	107.624518163501	-6.87848735628542	-6.87848735628542	Jl. Rancakendal	Jl. Rancakendal	15	15	yes	yes	Cigadung	Cigadung	8	8	no	33596334	25	3	5	0
807526294	112.5721881	112.60452558086	-7.1550291	-7.1737474614593	jalan nakula	Jalan Nakula	12	12	yes	no	Kembangan	Kembangan	9	9	yes	37276768	78	23	65	15
436742311	110.402376	110.29854425344	-7.7325213	-7.8091486276455	Dekat Universitas Mercubuana Yogyakarta, STIKES Jend A Yani, PKU Muhammadiyah Gamping	Balecatur	85	9	no	no	Gamping	Gamping	7	7	no	34546506	442	283	400	18
918626553	106.857362984656	106.857362984656	-6.23585615684943	-6.23585615684943	Jl. Tebet Timur Dalam VI	Jl. Tebet Timur Dalam VI	24	24	yes	yes	Tebet 	Tebet 	6	6	no	36525114	69	34	44	0
951251712	106.83445927025	106.83445927025	-6.2177607190307	-6.2177607190307	Jl. H. R. Rasuna Said	Jl. H. R. Rasuna Said	21	21	yes	yes	Kuningan	Kuningan	8	8	yes	35607171	305	79	168	45
849977230	106.92034076392	106.92034076392	-6.1672395625309	-6.1672395625309	Jl. Pengangsaan Dua	Jl. Pengangsaan Dua	19	19	yes	yes	Kelapa Gading	Kelapa Gading	13	13	yes	37678726	142	50	69	11
571030289	106.6447365	106.78165343325	-6.1936058	-6.3972359805963	Sawangan	Jl. Raya Sawangan	8	17	no	yes	Sawangan	Sawangan	8	8	no	34434581	713	311	344	0
650634482	106.83858253555	106.83858253555	-6.5728741428649	-6.5728741428649	Jl. MH. Thamrin	Jl. MH. Thamrin	15	15	yes	yes	Sentul City	Sentul City	11	11	yes	32181975	123	59	69	0
386134262	110.3651385	110.36653024789	-7.8076645	-7.8074485099347	Panembahan	Jl. Panembahan	10	14	no	yes	Kraton	Kraton	6	6	no	31314966	164	58	108	4
861018648	106.7676967	106.76842626085	-6.4213147	-6.4195235602382	bedahan sawangan depok	Bedahan	22	7	no	no	Sawangan	Sawangan	8	8	yes	38674646	1941	1168	1278	4
247074248	106.750774881476	106.750774881476	-6.4306896477597	-6.4306896477597	Jl. Raya Arco	Jl. Raya Arco	13	13	yes	yes	Pengasinan 	Pengasinan 	11	11	no	34487304	92	23	46	0
775024191	112.63279367935	112.64489113451	-7.2958282334486	-7.2741130680785	Jl. Citra Land Utama	Jl. Taman Puspa Raya	20	20	yes	yes	Lakarsantri	Citraland 	11	10	yes	39593820	60	15	49	23
131040423	106.9755726	107.07750009521	-6.2382699	-6.2950050484867	Cikarang barat	Jl. Sumatera	14	12	no	yes	bekasi	Cikarang Barat	6	14	no	31211118	1063	203	338	38
457246838	107.5934884	107.55142791397	-6.8052692	-6.8416131414006	Jl. kolonel Masturi	Jl. Kolonel Masturi	19	19	yes	yes	Cipageran	Cipageran	9	9	yes	34851986	83	24	39	1
879580925	107.6022965	107.5978333042	-6.9066189	-6.9046591152896	Pasirkaliki	Pasirkaliki	11	11	no	no	Cicendo	Cicendo	7	7	no	38822255	193	68	161	59
461557710	106.94964958858	106.94964958858	-6.2047588486617	-6.2047588486617	Jl. Sentra Primer Timur	Jl. Sentra Primer Timur	23	23	yes	yes	Cakung	Cakung	6	6	yes	38960588	77	2	56	30
329641071	106.94964958858	106.94964958858	-6.2047588486617	-6.2047588486617	Jl. Sentra Primer Timur	Jl. Sentra Primer Timur	23	23	yes	yes	Cakung	Cakung	6	6	yes	32985736	1	0	1	1
117317178	110.3933502	110.3933502	-7.7906927	-7.7906927	Jl Timoho, Baciro, Gondokusuman, Kota Yogyakarta	Jl. Timoho	48	10	yes	yes	Baciro, Gondokusuman	Baciro, Gondokusuman	20	20	no	37778230	309	181	205	2
579843953	112.7910347	112.7910993	-7.2693029	-7.267384	Sutorejo	Jl. Sutorejo Tengah	8	19	no	yes	Mulyorejo	Mulyorejo	9	9	no	30228463	251	104	172	3
733395112	106.90566975908	106.90966088609	-6.4253079248497	-6.420872744904	Jl. Raya Leuwinanggung	Jl. Raya Leuwinanggung	22	22	yes	yes	Gunung Putri	Gunung Putri	12	12	yes	34864326	8	1	4	0
202173412	106.9576228	106.94774089472	-6.1734569	-6.1701170991771	Jakarta Garden City	Jl. Jakarta Garden City	19	23	no	yes	Cakung	Cakung	6	6	yes	31782644	509	99	140	17
574872732	112.7420274	112.7565850367	-7.3198199	-7.3096062269618	Wonocolo	Jl. Raya Prapen	8	15	no	yes	Sidosermo	Sidosermo	9	9	yes	30228463	251	104	172	3
878428517	106.89063063223	106.89063063223	-6.1490454330597	-6.1490454330597	Jl. Boulevard Barat Raya	Jl. Boulevard Barat Raya	24	24	yes	yes	Kelapa Gading	Kelapa Gading	13	13	yes	39698907	27	1	18	16
550787748	107.61029305068	107.61029305068	-6.9156097368499	-6.9156097368499	Jl. Merdeka	Jl. Merdeka	11	11	yes	yes	Braga	Braga	5	5	yes	37307577	47	18	40	13
338987711	106.94964958858	106.94964958858	-6.2047588486617	-6.2047588486617	Jl. Sentra Primer Timur	Jl. Sentra Primer Timur	23	23	yes	yes	Cakung	Cakung	6	6	yes	35690254	59	2	40	34
682833889	107.58120948354	107.58120948354	-6.9179254004252	-6.9179254004252	Jl. Jendral Sudirman 	Jl. Jendral Sudirman	21	20	yes	yes	Andir	Andir	5	5	yes	35461686	21	3	17	5
129163243	110.713886299475	110.713886299475	-6.69445836277311	-6.69445836277311	Jl. Andong Kencono	Jl. Andong Kencono	18	18	yes	yes	Pulodarat	Pulodarat	9	9	yes	38535522	4	1	1	0
276220027	110.3694896	110.35503198518	-7.7955798	-7.8229182318416	Mantrijeron	Jl. Bantul	11	10	no	yes	Mantrijeron	Mantrijeron	11	11	no	31351665	423	279	302	0
100787374	110.38034	110.3803151	-7.72709	-7.7273667	Jalan Palagan KM 8,5	Jalan Palagan Tentara Pelajar	20	29	no	no	Sariharjo, Ngaglik	Sariharjo, Ngaglik	18	18	no	30827651	837	564	673	18
942949407	115.10303517879	115.10561009944	-8.6419195987946	-8.6409861791324	Jl. Pantai Mengening	Jl. Pantai Mengening	20	20	yes	yes	Cemagi, Mengwi	Cemagi, Mengwi	14	14	no	37276159	11	2	5	0
449825811	106.7748024	106.77003879679	-6.4145183	-6.4152859396405	Bedahan Sawangan Depok (Dekat Sekolah Alam Depok)	Bedahan	49	7	no	no	Sawangan	Sawangan	8	8	yes	35938441	67	16	26	0
326352840	112.6675398	112.71348099021	-7.4726134	-7.3634352668292	pondok Legi	Taman Pondok Legi	11	17	no	no	Waru	Waru	4	4	yes	33560867	23	11	14	0
134237597	110.4315489	110.4315489	-7.7048474	-7.7048474	Jalan Besi Jangkang	Jalan Besi Jangkang	19	19	no	no	Sukoharjo, Ngaglik 	Sukoharjo, Ngaglik 	19	19	yes	37382640	238	64	133	1
817311937	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	34853269	195	77	157	12
373831316	106.7918713	106.7918713	-6.450783	-6.450783	Tugu Macan Citayam	Jl. Tugu Macan	18	14	no	yes	Citayam	Citayam	7	7	no	39593684	1818	832	1128	6
622522934	106.7966702	106.7966702	-6.435325	-6.435325	Jl Raya Cipayung – Ragajaya Ragajaya Citayam	Jl Raya Cipayung	46	16	yes	yes	Cipayung	Cipayung	8	8	no	35201254	2138	1504	1675	2
225128665	107.59307180919	107.59307180919	-6.9560366991948	-6.9560366991948	Jl. Cibaduyut Raya 	Jl. Cibaduyut Raya	19	18	yes	yes	Cibaduyut	Cibaduyut	9	9	yes	30329409	15	4	7	2
314521490	106.9004472	106.94982590014	-6.2250138	-6.3872879835921	kota wisata cibubur	Jl. Alternatif Cibubur	19	22	no	yes	Cibubur	Cibubur	7	7	yes	33793250	7	4	5	0
683751850	106.8105998	106.82569088228	-6.2614927	-6.3407561558645	jl setu babakan	Jl. Setu Babakan	15	16	yes	yes	Jagakarsa	Jagakarsa	9	9	no	39119211	48	20	22	1
730574375	104.05195891758	104.05195891758	1.1005687006303	1.1005687006303	Jl. Graha Legenda	Jl. Graha Legenda	17	17	yes	yes	Baloi Permai	Baloi Permai	12	12	yes	38861870	15	1	6	3
764319647	106.8321294	106.83205429815	-6.1602302	-6.1602942013026	Jl Krekot Bunder	Jl. Krekot Bunder	16	17	yes	yes	Sawah Besar	Sawah Besar	11	11	no	32779713	71	75	114	32
472111351	106.8105998	106.778703	-6.2614927	-6.3167098	Cinere Mas	Jl. Mars Raya	10	13	no	yes	Cinere	Cinere	6	6	yes	39162563	17	8	10	0
224006459	112.7837381	112.7895869	-7.2723024	-7.27468	Mulyorejo	Jl. Wisma Permai Tengah	9	23	no	yes	Mulyorejo	Mulyorejo	9	9	no	30228463	251	104	172	3
756176762	111.52442922596	111.52252907725	-7.6524029986061	-7.6512142499749	Jl.Soekarno Hatta	Jl. Mangkuprajan VII	17	20	yes	yes	Demangan	Demangan	8	8	yes	36429509	48	16	37	0
451560484	110.402376	110.29868259475	-7.7325213	-7.7690828602942	Godean	Godean	6	6	no	no	Sidokarto	Sidokarto	9	9	no	31351665	423	279	302	0
145276961	106.8105998	106.81205694711	-6.2614927	-6.3295414545196	ciganjur jakarta selatan	Ciganjur	24	8	no	no	Jagakarsa	Jagakarsa	9	9	no	37142207	2991	2076	2273	1
284714912	110.4393637	110.4393637	-7.7305867	-7.7305867	Jalan Wedomaratani	Jalan Wedomaratani	18	18	no	no	Ngemplak 	Ngemplak 	9	9	no	38544456	740	520	686	1
156196714	106.163975	106.14011826492	-6.110366	-6.1258325804802	Jl lingkar Selatan No 2-3 ruko Puri residen Ciracas Serang	Jl. Lingkar Selatan	58	19	yes	yes	Ciracas	Ciracas	7	7	yes	37316979	2	0	1	0
174648853	106.85825323171	106.85825323171	-6.3668390657936	-6.3668390657936	Jl. Raya Bogor	Jl. Raya Bogor	14	14	yes	yes	Cimanggis 	Cimanggis 	10	10	yes	30980794	35	4	27	13
657988380	107.668887	107.5934684	-7.090911	-6.9549075	jln raya cibaduyut bandung	Jl. Cibaduyut Raya	26	18	yes	yes	Cibaduyut	Cibaduyut	9	9	no	30329409	15	4	7	2
884070340	106.7131057	106.71530245755	-6.1345611	-6.1336303531925	Taman Surya	Jl. Taman Surya Bulevar	11	23	no	yes	Taman Surya	Cengkareng	11	10	no	30703180	157	52	116	50
443709286	106.7942405	106.74127200793	-6.4024844	-6.427853253516	Kampung Duren Seribu Bojongsari Depok (dekat Pasar Parung)	Jl. Kampung Duren Seribu	58	24	no	yes	Bojongsari	Bojongsari	10	10	no	30209690	337	91	127	0
900526954	110.402376	110.3989297	-7.7325213	-7.7303061	Dekat Bale Hinggil, Perumahan Merapi View, Kaliurang Residence, SD Model, Tengkleng Gajah	Jl. Kaliurang	89	13	no	yes	Ngaglik	Ngaglik	7	7	no	34546506	442	283	400	18
544707065	106.7588494	106.7015110217	-6.1683295	-6.13482157395	citra 2	Jl. Citra 2 Ext	7	15	no	yes	Kalideres	Kalideres	9	9	yes	31745542	335	175	233	51
786064347	112.7161354	112.70860077699	-7.4279169	-7.42451474067	Jl Kesatrian	Jl. Raya Sido Kepung	12	20	yes	yes	Buduran	Buduran	7	7	yes	34195289	427	260	309	1
904891071	107.55463528682	107.55463528682	-6.9772679850753	-6.9772679850753	Jl. Cicukang	Jl. Cicukang	12	12	yes	yes	Mekar Rahayu	Mekar Rahayu	12	12	yes	35461686	21	3	17	5
536984556	106.92888342263	106.92888342263	-6.3843393411729	-6.3843393411729	Jl. Alternatif Cibubur	Jl. Alternatif Cibubur	22	22	yes	yes	Cibubur	Cibubur	7	7	yes	36322437	62	7	24	12
592323287	110.4291879	110.4291879	-7.8108907	-7.8108907	Sendangtirto	Sendangtirto	12	12	no	no	Sleman	Berbah	6	6	no	34353006	519	199	287	5
921566701	110.4083341	110.41108068203	-7.8402433	-7.8373098110135	banguntapan	Balong	11	6	no	no	Banguntapan	Banguntapan	11	11	no	34822535	829	285	420	31
111106142	112.8165095	112.7911733	-7.2881839	-7.2970712	Sukolilo	Jl. Puri Sukolilo Raya	8	22	no	yes	Sukolilo	Sukolilo	8	8	yes	30228463	251	104	172	3
672537933	106.7942405	106.80858236406	-6.4024844	-6.3720460935768	Tanah Baru	Tanah Baru	10	10	no	no	Beji	Beji	4	4	no	38499267	22	20	29	0
853930009	106.7942405	106.94465919231	-6.4024844	-6.3468279463583	Jl. Dirgantara Raya Bekasi	Jl. Dirgantara Raya	26	19	yes	yes	Jatiasih	Jatiasih	8	8	no	38499267	22	20	29	0
